"SPID","Quantity","Price","ShipDate","PID","SID"
11812,21,330.58,2013-08-04,1141,1158
11820,430,12.53,2012-07-31,537,314
11824,14,406.87,2014-11-17,1045,1035
11830,14,405.95,2013-09-18,758,849
11834,251,148.93,2012-08-23,721,106
11841,85,145.87,2013-11-17,964,559
11844,54,250.5,2013-06-07,1022,1108
11851,420,10.48,2012-11-20,993,1170
11857,619,491.82,2012-02-15,673,2
11861,360,398.65,2014-12-05,763,446
11869,9,219.55,2013-04-11,163,586
11872,521,486.25,2014-03-07,907,134
11877,479,51.66,2012-03-18,241,1002
11881,150,307.91,2013-11-13,145,108
11885,32,43.44,2015-01-16,783,397
11893,91,414.26,2014-10-03,74,1007
11897,11,248.57,2013-11-16,436,628
11904,13,173.14,2012-04-17,878,815
11907,325,480.39,2014-12-16,177,1010
11914,6,48.41,2012-08-19,974,497
11919,25,106.65,2014-07-24,98,880
11924,27,315.14,2014-07-08,598,123
11930,7,177.3,2012-12-30,1038,308
11934,12,314.37,2014-04-28,277,989
11940,5,384.44,2014-05-25,343,319
11945,15,74.65,2014-08-12,159,922
11952,110,159.84,2014-05-01,881,925
11954,174,261.86,2014-12-17,228,1142
11958,629,439.37,2014-04-01,123,1011
11963,179,134.22,2012-04-12,372,740
11965,401,432.01,2014-09-01,477,779
11968,560,239.75,2012-05-24,1076,643
11972,86,73.2,2013-06-08,701,39
11976,614,25.38,2014-06-26,754,506
11978,21,167.61,2012-04-17,981,683
11977,637,267.97,2014-08-24,297,691
9967,8,89.36,2013-10-10,688,654
9977,425,246.49,2012-06-23,236,827
9987,55,13.27,2014-04-15,255,719
9994,27,54.74,2012-08-04,1152,690
10003,120,286.23,2013-11-07,964,994
10013,30,175.21,2012-01-16,933,748
10022,145,388.32,2012-12-03,316,190
10032,657,289.38,2012-03-11,50,98
10042,144,139.38,2012-10-22,1106,857
10051,187,193.09,2013-04-07,602,558
10062,13,216.19,2012-09-18,969,948
10079,421,439.5,2012-07-02,363,291
10091,298,192.4,2013-04-22,440,389
10104,5,210.73,2014-04-26,628,650
10113,1,343.1,2012-09-01,595,1032
10123,58,373.08,2012-04-28,145,174
10133,277,307.93,2012-06-11,668,352
10143,58,132.2,2013-12-05,1014,842
10156,5,316.66,2014-04-17,37,244
10169,59,159.34,2014-04-10,236,424
10176,198,414.39,2012-06-27,653,588
10189,11,172.78,2014-06-05,373,400
10197,18,235.17,2012-11-09,519,1175
10209,573,107.27,2014-10-03,893,264
10226,64,34.56,2012-05-07,406,485
10237,11,276.62,2013-05-12,278,1089
10245,607,234.87,2015-01-29,232,1046
10255,27,83.57,2014-01-11,453,991
10264,254,212.5,2012-05-02,993,647
10275,39,160.42,2014-11-11,1139,676
10284,43,400.69,2014-09-04,1167,41
10292,43,333.99,2013-07-09,319,1085
10301,16,51.32,2013-12-27,701,969
10311,34,308.62,2013-08-21,590,843
10321,34,185.89,2014-09-16,1008,221
11297,87,58.58,2013-03-23,961,782
11307,34,95.52,2012-11-15,1158,1137
11317,107,133.43,2013-12-22,644,377
11327,295,407.28,2013-08-05,529,825
11335,53,43.85,2015-01-12,65,682
11344,15,417.96,2013-12-07,1031,967
11355,45,87,2014-04-30,966,60
11366,174,135.32,2012-12-07,1195,1182
11378,57,433.19,2013-07-14,143,783
11385,49,464.91,2013-09-06,48,904
11396,11,482.73,2013-11-28,1063,527
11408,9,191.01,2013-10-29,850,269
11423,303,239.53,2014-02-17,1005,1036
11431,9,184.85,2012-08-27,1046,143
11446,38,152.28,2013-03-16,718,1151
11462,50,249.88,2013-07-11,742,53
11473,517,295.99,2013-12-23,155,1193
11483,15,91.03,2013-12-01,535,725
11492,544,464.26,2014-01-29,828,153
11502,26,138.85,2014-06-13,115,1162
11509,534,391.08,2014-03-21,466,86
11520,58,492.67,2012-09-19,613,313
11533,20,363.03,2014-05-25,519,1052
11542,3,461.24,2012-02-05,368,347
11552,16,339.07,2013-12-02,782,459
11562,564,391.56,2014-08-14,27,530
11572,544,234.36,2014-01-18,637,24
11583,204,250.11,2013-05-06,157,288
11595,167,204.21,2012-03-08,281,394
11605,277,101.08,2013-06-15,370,961
11615,59,481.72,2013-07-17,30,301
11621,56,439.41,2012-07-25,99,1023
11630,136,344.19,2013-12-30,836,255
11637,57,281.49,2014-03-16,1006,551
11647,558,408.66,2014-01-29,1081,288
11658,609,333.04,2013-11-15,620,999
11667,23,451.69,2012-08-05,95,888
11677,651,186.72,2013-06-27,1074,323
11686,494,363.06,2013-03-18,669,330
11693,31,128.56,2014-12-30,614,25
11694,9,249.45,2013-12-14,597,253
11704,16,250.14,2012-10-04,688,90
11705,19,223.39,2014-05-19,271,513
11712,622,87.36,2013-10-23,684,104
11718,14,46.73,2013-01-11,1029,776
11723,180,421.33,2013-08-11,466,168
11728,70,337.22,2012-07-29,286,421
11732,67,19.29,2014-07-23,710,722
11737,147,89.76,2013-10-23,530,1163
11745,55,387.35,2014-09-29,182,193
11747,311,97.85,2014-02-25,193,714
11752,372,101.46,2014-08-21,498,1030
11756,571,229.37,2013-07-17,491,102
11762,532,491.06,2014-08-04,221,75
11764,51,132.3,2013-12-27,991,184
11771,267,59.88,2014-07-28,584,1141
11775,109,221.21,2014-03-26,628,50
11782,63,443.02,2012-07-16,1024,467
11787,479,117.51,2012-09-20,1186,384
11793,39,213.72,2013-05-17,998,1055
11798,15,407.23,2013-08-24,483,262
11800,236,461.92,2014-03-19,1009,180
11808,119,484.69,2013-08-05,706,1087
11810,311,228.72,2014-08-12,570,495
11815,23,379.68,2012-02-03,14,153
11821,472,335.7,2012-10-19,621,852
11826,53,367.14,2012-01-31,867,1022
11831,391,37.2,2012-02-15,324,960
11838,497,332.52,2014-07-28,347,1087
11842,403,484.79,2012-03-10,57,462
11848,121,118.23,2012-10-30,226,626
11852,17,359.84,2015-01-01,254,426
11855,6,285.59,2014-02-24,704,358
11862,96,342.22,2013-03-31,665,960
11864,673,450.41,2014-10-06,642,717
11870,18,147.72,2014-10-01,304,26
11874,449,403.41,2014-02-20,802,640
11884,505,404.87,2014-07-18,344,606
11880,1,161.38,2012-04-14,307,1100
11891,44,450.35,2014-05-06,870,569
11889,61,329.84,2013-08-13,350,1199
11899,300,125.59,2014-10-17,722,432
11898,65,317.05,2013-11-26,1062,732
11906,436,457.6,2012-06-11,36,1119
11910,16,403.19,2013-12-10,710,722
11915,286,74.04,2012-04-18,385,766
11921,12,131.44,2013-05-26,262,1028
11925,155,461.35,2013-06-01,996,47
11931,22,26.3,2013-12-21,16,1039
11935,36,490.71,2012-11-01,292,801
11941,42,174.77,2013-10-12,488,6
11944,35,203.16,2014-09-19,579,326
11950,69,209.87,2012-04-06,486,1134
11955,34,260.79,2012-11-18,766,792
11961,599,469.29,2012-08-10,178,262
11964,60,302.1,2013-09-18,1110,137
11967,112,235.05,2013-11-24,954,578
9984,58,95.31,2013-05-08,750,905
9992,596,60.35,2014-04-13,561,164
10002,589,22.88,2013-11-29,488,613
10012,574,282.77,2014-08-04,1101,685
10024,61,290.37,2013-03-09,735,99
10033,8,471.66,2014-10-20,592,39
10044,33,126.02,2012-01-22,352,1017
10053,9,209.56,2014-11-03,388,981
10063,44,191.32,2013-03-27,781,1174
10074,15,159.04,2014-03-25,624,490
10084,88,108.53,2014-08-27,281,369
10092,60,424.89,2013-07-19,239,1077
10103,62,161.96,2014-12-27,448,354
10111,245,262.99,2012-02-02,897,753
10121,348,21.89,2013-01-02,1121,810
10131,367,69.85,2014-06-05,411,546
10144,559,38.66,2014-11-22,730,316
10154,313,95.76,2014-10-12,1032,331
10163,9,233.73,2012-02-28,142,133
10173,10,190.64,2013-09-27,862,591
10183,122,315.92,2013-11-19,1163,620
10192,40,476.02,2014-12-08,773,322
10201,122,458.62,2012-11-07,669,858
10210,46,62.76,2012-12-17,384,330
10220,33,347.82,2013-09-17,310,384
10229,684,380.48,2013-11-05,34,395
10241,16,117.4,2013-02-03,1056,337
10251,646,322.58,2013-06-15,826,592
10261,374,150.8,2013-05-31,321,645
10270,144,81.41,2014-09-26,376,488
10288,337,263.23,2013-09-18,907,1120
10298,61,445.01,2013-10-12,912,605
10310,53,199.86,2012-09-04,164,381
10319,203,268.62,2012-12-25,683,295
11321,316,172.05,2014-12-13,457,47
11331,335,447.38,2014-09-16,748,695
11341,68,149.6,2015-01-08,976,523
11350,406,424.85,2012-06-10,418,507
11359,64,96.58,2014-01-20,246,524
11370,397,151.66,2012-01-29,692,977
11377,52,184.65,2012-11-28,966,172
11386,359,425.22,2013-08-30,114,424
11399,266,341.74,2013-01-24,241,165
11406,63,12.62,2013-06-30,982,1096
11417,62,487.35,2014-02-02,702,131
11427,224,245.37,2014-07-29,552,421
11438,59,157.74,2012-03-05,543,1190
11448,106,245.14,2012-06-29,1012,361
11456,20,372.9,2012-04-13,983,485
11468,585,325.88,2012-01-20,457,673
11479,386,462.8,2012-11-30,25,107
11491,176,174.19,2013-09-19,891,549
11498,244,99.2,2012-07-03,705,33
11508,403,316.46,2013-11-16,1124,461
11518,330,425.78,2013-01-20,424,1028
11530,237,136.94,2014-11-03,570,694
11540,6,260.91,2013-12-10,959,770
11551,693,488.59,2013-04-19,1005,1107
11559,619,316.8,2012-06-08,929,1163
11571,58,60.46,2013-10-30,176,783
11581,661,483.46,2014-02-17,706,188
11589,495,356.41,2012-11-28,385,676
11599,100,424.64,2012-07-28,385,381
11613,366,66.15,2013-05-03,1180,897
11624,64,488.51,2012-01-19,260,871
11635,68,483.95,2013-02-08,585,514
11646,164,341.36,2013-10-18,1132,695
11656,439,432.75,2012-05-04,401,1155
11666,254,192.46,2013-07-29,315,892
11674,570,58.49,2013-11-26,1112,454
11682,5,252.67,2012-03-05,318,534
11690,435,334.49,2013-06-18,276,1043
11697,69,17.54,2012-03-26,110,1130
11700,30,433.29,2013-02-21,1143,885
11706,578,216.92,2014-10-16,956,812
11709,15,254.22,2012-06-06,726,415
11715,678,207.35,2012-08-24,34,507
11716,297,235.51,2012-05-23,108,814
11725,594,187.42,2014-12-20,43,547
11727,43,307.5,2012-02-13,901,1111
11736,533,412.59,2013-03-19,59,920
11738,433,38.09,2013-09-27,506,592
11743,4,449.66,2014-09-14,318,1080
11749,285,130.5,2013-12-14,98,303
11753,23,406.7,2013-09-21,995,459
11760,323,370.68,2014-11-15,1048,1083
11768,33,112.68,2012-12-03,927,908
11772,65,254.66,2014-06-16,903,79
11781,440,233.83,2014-10-19,1064,217
11779,49,206.08,2014-05-21,311,693
11790,245,467.02,2013-07-06,20,1185
11791,11,318.45,2013-04-10,243,538
11799,116,58.25,2014-10-30,970,549
11802,46,365.26,2014-12-28,303,218
11809,160,134.27,2013-07-05,313,919
11813,540,436.97,2014-02-05,4,327
11818,24,11.89,2014-06-04,750,213
11822,676,267.82,2014-04-02,290,891
11827,53,264.22,2012-03-08,558,864
11832,43,323.06,2012-04-09,758,53
11840,1,32.05,2014-02-22,323,285
11835,624,412.69,2013-07-05,977,996
11846,359,164.2,2014-05-07,331,12
11854,38,350.19,2013-01-12,110,225
11856,55,237.95,2012-03-08,23,392
11865,299,284.85,2012-04-17,589,410
11868,307,325.63,2014-08-20,891,599
11882,53,185.74,2014-09-10,137,706
11878,497,127.67,2014-05-18,395,684
11888,48,435.56,2014-03-16,406,396
11894,214,267.49,2013-12-19,91,1094
11896,38,445.45,2012-12-09,1126,473
11903,56,172.58,2013-09-05,445,1111
11905,327,202.36,2014-01-06,738,1076
11913,65,238.38,2012-01-10,224,32
11916,43,91.66,2013-08-07,277,305
11923,63,482.49,2012-03-07,773,636
11928,30,152.27,2013-04-26,1034,1023
11933,311,226.83,2013-11-29,626,692
11938,564,383.12,2014-05-07,1156,1089
11942,151,285.8,2012-11-28,689,1135
11948,269,85.69,2014-09-01,123,727
11951,331,95.29,2013-05-30,50,173
11957,273,443.05,2012-09-12,1197,994
11959,156,47.14,2014-07-17,637,711
11966,9,206.1,2012-03-04,686,58
11970,288,481.4,2014-03-18,732,726
11971,9,325.47,2014-11-16,997,563
11974,413,430.07,2014-07-25,716,444
11979,60,251.21,2013-02-15,835,627
11981,9,228.18,2012-06-26,736,941
11980,43,286.24,2013-04-10,896,292
11988,49,322.42,2012-02-07,742,898
11987,687,403.84,2012-08-12,507,238
9990,423,95.05,2012-07-04,1130,67
9996,375,106.44,2014-04-27,516,412
10006,307,170.25,2012-11-07,91,704
10016,257,421.65,2012-02-05,1073,326
10026,660,359.8,2014-01-08,301,927
10035,31,317.78,2012-07-08,287,971
10043,49,419.92,2014-12-16,375,129
10054,30,360.31,2012-05-18,944,348
10065,293,151.38,2014-12-28,20,880
10077,309,348,2012-05-15,364,263
10087,389,296.26,2013-04-23,24,582
10097,134,135.58,2013-05-29,731,471
10106,507,313.42,2013-06-28,1074,175
10117,11,367.9,2012-10-16,134,1063
10124,36,26.63,2013-11-11,734,18
10137,198,164.59,2012-02-16,1016,823
10146,699,357.41,2012-05-15,75,763
10153,57,98.34,2012-04-29,550,938
10165,420,484.1,2014-03-11,356,360
10175,65,372.25,2012-04-25,782,358
10185,64,121.29,2014-12-11,1095,290
10194,28,470.6,2014-10-30,483,383
10205,386,354.44,2013-11-24,1012,388
10215,415,375.78,2012-11-26,33,1137
10224,690,461.93,2014-02-11,380,330
10233,30,245.12,2013-04-03,1168,38
10244,39,379.38,2014-08-02,86,214
10254,284,91.88,2014-09-07,628,677
10266,370,140.52,2014-05-19,412,84
10277,304,65.79,2012-12-15,362,66
10286,452,273.7,2014-04-29,52,116
10297,204,70,2014-11-09,652,1073
10303,31,56.91,2012-11-06,655,674
10314,68,222.32,2013-10-03,99,999
11328,173,457.72,2014-09-19,248,126
11339,439,39.66,2014-11-21,809,292
11349,587,228.44,2012-06-05,98,351
11360,461,13.39,2014-04-04,59,470
11368,306,396.62,2014-05-05,146,507
11375,349,340.64,2012-05-03,11,1038
11387,560,193.79,2012-01-16,362,382
11407,33,371.75,2012-08-14,343,407
11420,38,396.48,2012-02-27,433,123
11432,33,277.97,2013-10-08,375,843
11450,79,286.11,2013-01-24,1193,698
11459,554,225.57,2012-05-19,125,176
11470,39,139.54,2013-07-04,531,758
11480,640,413.3,2014-10-20,449,990
11489,63,49.79,2014-01-07,854,170
11499,371,192.09,2013-08-26,82,761
11510,492,173.2,2012-07-10,545,21
11519,5,38.54,2014-08-25,1027,1108
11528,22,376.86,2012-02-27,624,221
11537,253,222.36,2013-05-14,1084,212
11547,6,378.94,2014-09-26,950,769
11558,58,231.91,2015-01-25,611,30
11569,147,494.59,2013-09-17,1002,786
11579,3,453.4,2013-11-27,503,1010
11587,50,280.56,2012-09-23,30,480
11598,66,450.35,2012-07-26,278,493
11608,18,28.73,2014-12-15,591,757
11618,269,439.34,2014-04-03,968,267
11627,28,152.1,2014-06-25,279,305
11638,286,243.97,2012-01-11,420,746
11654,227,371.34,2012-04-10,219,174
11664,138,454.39,2014-02-25,669,453
11675,47,80.75,2014-07-07,54,1078
11687,30,87.13,2013-05-24,496,516
11696,10,147.6,2014-10-23,69,627
11703,21,493.99,2014-10-20,672,974
11708,91,401.08,2012-09-21,445,198
11713,64,145.2,2012-05-08,935,51
11719,67,170.23,2013-11-17,1030,172
11722,664,421.41,2013-12-12,980,1153
11729,78,209.33,2014-08-25,795,542
11733,54,444.44,2012-09-26,991,373
11739,108,16.62,2012-07-16,632,1099
11746,34,391.44,2012-11-24,511,423
11748,69,149.58,2013-10-21,442,271
11757,91,151.83,2013-08-06,205,718
11758,569,14.58,2013-10-20,1067,1008
11767,14,286.96,2012-08-18,995,705
11766,16,171.93,2013-01-08,63,1152
11777,48,382.48,2013-07-18,944,368
11776,134,397.87,2014-08-26,331,898
11785,125,274.16,2014-02-25,329,522
11786,44,113.5,2013-11-09,243,156
11794,48,490.37,2012-10-07,766,81
11796,53,347.91,2014-05-17,1042,806
11806,117,334.5,2014-11-25,909,696
11805,227,183.49,2013-05-12,716,812
11816,55,325.68,2012-08-17,229,148
11819,58,49.95,2012-11-26,885,1187
11825,105,169.97,2014-05-08,316,700
11829,463,20.59,2015-01-30,532,736
11833,42,414.53,2012-08-04,405,488
11837,292,242.23,2013-10-10,769,20
11843,266,246.08,2014-11-03,396,105
11847,59,301.37,2014-06-22,671,1064
11853,6,452.85,2012-03-04,1033,839
11863,695,469.77,2013-03-07,155,227
11867,141,24.43,2013-01-12,354,145
11873,55,40.82,2013-02-01,786,706
11876,121,413.39,2013-04-26,1017,398
11883,339,79.93,2014-12-29,1114,403
11887,222,379.19,2013-11-03,697,853
11890,333,106.03,2014-04-08,834,7
11901,680,278.26,2012-02-23,395,659
11900,53,472.93,2015-01-03,430,661
11911,631,434.22,2014-11-27,729,380
11909,608,168.34,2012-11-15,268,891
11918,51,14.27,2013-04-01,1028,755
11922,248,404.55,2014-01-24,1147,517
11927,21,343.7,2013-06-17,309,554
11932,39,469.35,2013-08-06,675,1197
11937,246,266.3,2012-01-12,139,83
11943,540,494.6,2012-05-24,797,574
11949,32,379.48,2013-12-23,135,1199
11953,395,362.63,2014-06-02,308,936
11960,351,208.85,2012-08-25,650,319
11962,220,130.19,2012-01-25,13,820
11969,357,168.18,2014-01-17,1180,967
11973,13,299.8,2013-08-29,902,886
11975,144,31.53,2012-06-09,749,198
11982,283,295.64,2012-02-04,705,1043
11984,400,355.76,2012-01-10,616,518
11986,683,150.46,2012-02-22,210,1019
11983,476,408.39,2014-02-02,980,412
11985,559,221.31,2012-11-04,561,175
11989,183,177.92,2012-05-26,801,612
11990,530,432.05,2012-05-10,265,713
11994,188,307.87,2015-01-10,824,75
11992,41,75.66,2013-06-08,199,568
11995,505,88.73,2012-12-18,605,918
11993,277,47.31,2013-12-18,52,92
10327,63,407.93,2014-06-21,176,523
10335,19,349.59,2012-11-18,1024,653
10345,70,339.29,2013-10-05,287,1188
10354,58,293.37,2013-06-01,1166,535
10363,120,35.11,2014-06-08,33,150
10373,15,136.34,2014-06-26,375,185
10383,627,119.87,2012-11-21,593,237
10393,404,439.08,2014-08-16,882,16
10401,54,27.31,2013-06-23,47,523
10412,28,98.2,2012-11-25,915,624
10422,10,256.79,2013-10-12,1075,156
10432,170,158.85,2013-10-11,365,579
10440,660,286.01,2014-06-27,290,470
10449,68,450.1,2013-10-19,862,804
10461,31,200.32,2013-03-26,931,588
10471,211,290.16,2012-08-07,1081,406
10482,176,306.7,2012-09-03,460,768
10492,35,66.36,2013-01-25,1190,585
10502,421,213.54,2012-12-06,865,714
10514,11,207.6,2012-12-29,752,536
10524,62,103.37,2014-03-11,215,832
10540,71,191.49,2012-04-06,745,747
10550,575,326.96,2014-02-10,283,767
10560,577,90.09,2013-11-09,456,119
10571,45,170.52,2013-06-05,366,933
10583,400,446.7,2013-01-28,509,599
10594,58,388.38,2014-06-10,119,846
10605,33,420.11,2013-08-20,181,146
10615,5,409.81,2012-12-20,990,1035
10625,38,31.78,2014-12-18,16,730
10636,629,339.32,2014-01-21,209,1014
10646,46,43.17,2012-07-13,603,657
10658,257,152.72,2014-08-06,26,406
10668,1,191.46,2015-01-26,389,757
10678,44,197.59,2014-05-13,974,440
10688,33,28.36,2013-11-07,31,1033
10698,58,458.35,2014-09-06,150,827
10708,46,397.05,2013-01-03,291,1126
10717,10,65.07,2012-09-03,1156,490
10728,492,48.43,2013-10-12,312,80
10739,22,389.14,2013-08-20,595,277
10748,280,253.98,2012-06-21,297,570
10758,33,485.43,2014-09-05,232,340
10773,200,38.8,2012-04-09,489,180
10781,46,468.67,2012-01-09,207,466
10791,13,407.65,2014-02-21,623,1017
10801,56,262.78,2014-08-30,20,691
10811,91,111.06,2013-10-28,426,1079
10820,392,464.89,2012-03-08,584,327
10832,63,294.75,2014-03-30,741,206
10840,52,474.93,2013-07-14,227,609
10850,28,200.13,2012-01-31,899,74
10860,10,206.2,2012-04-12,528,849
10870,76,392.81,2014-07-24,1044,39
10878,48,332.3,2013-04-04,1134,546
10889,465,59.05,2014-03-27,577,714
10896,524,128.07,2013-12-05,328,56
10909,26,62.25,2013-08-10,163,3
10917,136,44.76,2012-03-21,779,610
10927,181,296.66,2014-07-27,541,347
10937,440,85.28,2012-03-17,472,85
10947,234,220.14,2014-07-11,1186,155
10957,646,424.4,2014-11-01,507,98
10966,40,480.47,2012-06-08,830,784
10976,168,58.81,2013-07-18,714,792
10986,58,484,2013-05-18,1088,761
10997,63,444.74,2013-04-13,375,312
11007,52,249.54,2012-01-10,428,654
11016,451,324.25,2015-01-31,426,220
11028,54,199.76,2012-08-25,135,73
11037,1,439.86,2012-05-12,995,457
11046,20,471.88,2013-06-11,638,1064
11055,5,187.36,2014-12-12,790,156
11068,45,144.17,2012-07-03,414,157
11078,251,120.37,2012-07-10,1132,476
11088,15,490.31,2012-03-11,933,734
11098,4,424.38,2012-10-01,112,83
11107,263,276.31,2013-05-23,450,738
11117,99,41.09,2015-01-10,189,168
11127,19,126.25,2013-11-02,1152,877
11137,16,203.87,2014-08-07,209,1040
11148,415,149.83,2013-03-04,605,136
11158,101,295.1,2013-08-12,120,159
11168,185,284.33,2012-03-29,532,46
11180,59,428.56,2013-10-27,611,518
11189,21,390.49,2012-06-28,15,150
11199,14,136.53,2012-07-17,119,583
11210,66,27.62,2013-03-31,51,642
11220,63,235.47,2013-07-28,495,786
11230,655,219.29,2014-12-10,584,446
11241,1,265.62,2013-08-25,46,207
11251,3,325.42,2012-07-19,909,803
11260,12,212.05,2013-04-19,1070,242
11271,39,377.03,2014-08-17,991,776
11281,314,367.34,2014-11-07,170,88
11290,129,472.37,2012-04-06,924,1084
11301,17,243.65,2012-06-29,734,1186
11310,27,335.68,2013-12-15,566,614
11319,24,375.88,2012-03-31,438,947
11329,253,326.55,2013-06-08,473,1106
11338,45,261.18,2013-01-12,1135,29
11348,264,185.57,2012-05-10,1193,541
11358,665,249.43,2012-12-26,18,685
11367,69,372.29,2012-08-19,927,803
11381,143,363.39,2013-07-10,906,20
11391,65,117.2,2013-06-22,1094,1038
11402,32,289.82,2013-05-05,995,382
11412,11,344.39,2015-01-22,1002,1126
11421,59,375.71,2013-02-14,963,11
11430,249,346.13,2013-02-01,1181,869
11440,20,36.41,2012-09-29,981,246
11451,27,499.38,2013-04-27,734,171
11463,47,233.73,2014-02-23,117,796
11472,57,380.03,2014-01-08,645,704
11482,451,300.86,2012-03-18,1073,789
11493,32,423.57,2013-09-30,1043,677
11503,600,50.99,2014-05-19,297,604
11512,23,84.36,2013-10-28,373,943
11523,17,446.85,2013-09-09,39,779
11532,141,207.11,2013-03-28,1081,101
11541,323,348.41,2014-06-02,18,1176
11550,60,127.94,2012-08-19,87,722
11557,43,416.61,2012-10-02,1151,196
11576,20,416.24,2014-09-28,989,1117
11586,179,427.46,2013-07-23,236,519
11596,373,488.29,2014-11-03,210,99
11606,57,410.66,2012-04-19,501,115
11616,15,244.13,2013-02-03,272,99
11626,697,35.05,2013-09-27,93,695
11636,54,481.93,2014-11-01,607,35
11645,24,496.08,2013-03-19,624,1032
11655,348,401.83,2015-02-04,1163,732
11665,49,392.95,2012-03-28,1173,29
11676,637,307.92,2012-04-13,461,147
11679,48,146.92,2014-12-03,1071,889
10325,18,317.56,2013-03-29,1078,24
10337,527,315.66,2014-05-07,194,580
10348,29,458.42,2013-10-08,350,89
10358,391,222.69,2012-08-17,889,617
10368,27,281.65,2012-09-11,597,1198
10378,1,187.83,2013-09-23,453,826
10387,35,444.87,2014-03-08,848,258
10397,3,26.24,2012-03-20,855,1013
10408,387,459.92,2012-12-06,884,1167
10418,20,461.09,2013-01-13,79,441
10428,579,342.91,2012-01-23,59,625
10436,421,403.45,2014-08-11,109,945
10448,507,466.85,2012-01-23,699,921
10460,322,293.6,2013-07-27,324,68
10468,64,51.48,2014-10-22,613,868
10478,32,51.04,2013-01-21,601,397
10489,246,25.27,2013-05-29,708,266
10499,534,288.15,2012-03-04,18,535
10509,97,164.37,2012-05-08,1003,296
